SETU_CCNCT,pollutant,localidad,LL_years_count,years_as_LL,total_population,children_0_9,older_adults_60_plus,IPM_PROMEDIO,ESTRATO_MAYORITARIO
110011000000005112,SO2,TEUSAQUILLO,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,0,0,0,0.0,1
110011000000005113,SO2,TEUSAQUILLO,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,9823,646,2818,0.0133333333333333,4
110011000000005114,SO2,TEUSAQUILLO,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,0,0,0,0.0,1
110011000000005115,SO2,ENGATIVA,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,2363,179,429,0.004,4
110011000000005201,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,4346,435,775,0.0658823529411764,3
110011000000005202,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,4371,469,598,0.0817948717948718,3
110011000000005204,SO2,BARRIOS UNIDOS,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,8830,885,1476,0.0547272727272727,3
110011000000005301,SO2,SUBA,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,9462,699,2299,0.0208955223880597,5
110011000000005304,SO2,SUBA,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,4715,328,1199,0.0466,5
110011000000005305,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,2303,154,492,0.0342857142857142,3
110011000000005306,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,2469,132,736,0.0404545454545454,4
110011000000005307,SO2,SUBA,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,11182,862,2849,0.0282432432432432,4
110011000000005308,SO2,SUBA,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,6787,660,1047,0.0565384615384615,3
110011000000005404,SO2,ENGATIVA,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,10259,1076,1673,0.073469387755102,3
110011000000005503,SO2,ENGATIVA,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,13587,1256,2423,0.0534939759036144,3
110011000000005506,SO2,ENGATIVA,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,1920,233,168,0.05,3
110011000000006201,SO2,TEUSAQUILLO,10,2011;2016;2017;2018;2019;2020;2021;2022;2023;2024,5264,300,1085,0.0257446808510638,4
110011000000006202,SO2,PUENTE ARANDA,10,2011;2016;2017;2018;2019;2020;2021;2022;2023;2024,4664,351,938,0.0283333333333333,4
110011000000006209,SO2,TEUSAQUILLO,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,2434,146,558,0.0428571428571428,4
110011000000006318,SO2,ENGATIVA,10,2011;2012;2017;2018;2019;2020;2021;2022;2023;2024,20663,1833,3278,0.0316981132075471,4
110011000000007102,SO2,CHAPINERO,10,2011;2016;2017;2018;2019;2020;2021;2022;2023;2024,3055,174,461,0.0311764705882353,4
110011000000007107,SO2,TEUSAQUILLO,10,2011;2016;2017;2018;2019;2020;2021;2022;2023;2024,1760,93,467,0.05,4
110011000000007208,SO2,TEUSAQUILLO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,2373,158,459,0.0365384615384615,4
110011000000007209,SO2,TEUSAQUILLO,10,2011;2016;2017;2018;2019;2020;2021;2022;2023;2024,6408,471,1022,0.0341463414634146,3
110011000000007303,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,3200,257,536,0.061081081081081,3
110011000000007304,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1350,112,186,0.0538888888888888,3
110011000000007306,SO2,TEUSAQUILLO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,2053,133,369,0.0309090909090909,3
110011000000007312,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1630,152,231,0.1161538461538461,3
110011000000007401,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,4745,255,1481,0.0296226415094339,4
110011000000007402,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1691,128,322,0.0282608695652173,3
110011000000007404,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,734,31,164,0.1092307692307692,3
110011000000007405,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1810,173,384,0.0465217391304347,3
110011000000007406,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1834,164,335,0.0870967741935483,3
110011000000007407,SO2,BARRIOS UNIDOS,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1836,168,343,0.043076923076923,3
110011000000008201,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1730,107,407,0.1073333333333333,4
110011000000008204,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,5919,404,995,0.0210714285714285,4
110011000000008205,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,10900,1091,1052,0.1350649350649351,4
110011000000008211,SO2,SANTA FE,10,2011;2016;2017;2018;2019;2020;2021;2022;2023;2024,4685,163,418,0.0428,4
110011000000008214,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,4240,190,757,0.0999999999999999,4
110011000000008303,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,3158,252,700,0.0314814814814814,6
110011000000008305,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,6963,613,1590,0.0275862068965517,6
110011000000008306,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,2367,187,492,0.079090909090909,4
110011000000008307,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,8066,678,1639,0.1003846153846154,6
110011000000008308,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,8387,839,1768,0.0241666666666666,6
110011000000008310,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1278,115,376,0.0066666666666666,6
110011000000008311,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,4899,405,1364,0.0323809523809523,6
110011000000008312,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1007,63,267,0.0427777777777777,5
110011000000008313,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,1747,115,274,0.145,5
110011000000008314,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,4178,387,779,0.0437931034482758,5
110011000000008315,SO2,CHAPINERO,10,2011;2012;2016;2017;2018;2019;2020;2021;2023;2024,7338,645,1503,0.0357777777777777,6
110011000000005205,SO2,BARRIOS UNIDOS,9,2011;2012;2017;2018;2019;2020;2021;2023;2024,9879,960,1826,0.0566666666666666,3
110011000000005206,SO2,BARRIOS UNIDOS,9,2011;2012;2017;2018;2019;2020;2021;2023;2024,4813,565,648,0.0726666666666666,3
110011000000005303,SO2,SUBA,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,3855,291,941,0.0264150943396226,5
110011000000005402,SO2,SUBA,9,2011;2012;2017;2018;2020;2021;2022;2023;2024,20201,2200,2862,0.0371428571428571,4
110011000000005403,SO2,SUBA,9,2011;2012;2017;2018;2019;2020;2021;2023;2024,10667,866,2494,0.0598529411764705,4
110011000000005405,SO2,ENGATIVA,9,2011;2012;2017;2018;2020;2021;2022;2023;2024,9487,1147,1270,0.0812765957446808,3
110011000000005502,SO2,ENGATIVA,9,2011;2012;2017;2018;2020;2021;2022;2023;2024,23005,2210,3799,0.0555737704918032,3
110011000000005507,SO2,ENGATIVA,9,2011;2012;2017;2018;2020;2021;2022;2023;2024,5640,413,1248,0.036551724137931,4
110011000000005508,SO2,ENGATIVA,9,2011;2012;2017;2018;2020;2021;2022;2023;2024,4592,421,717,0.0487096774193548,3
110011000000006203,SO2,LOS MARTIRES,9,2011;2016;2017;2018;2019;2021;2022;2023;2024,68,8,6,0.14875,3
110011000000006208,SO2,PUENTE ARANDA,9,2011;2012;2017;2018;2019;2021;2022;2023;2024,7989,605,1448,0.0825490196078431,4
110011000000006303,SO2,ENGATIVA,9,2011;2012;2017;2018;2020;2021;2022;2023;2024,41630,3334,7270,0.0428235294117647,4
110011000000006304,SO2,PUENTE ARANDA,9,2011;2012;2017;2018;2019;2021;2022;2023;2024,2353,273,297,0.1125,3
110011000000007104,SO2,SANTA FE,9,2016;2017;2018;2019;2020;2021;2022;2023;2024,2632,202,384,0.0720833333333333,4
110011000000008101,SO2,SANTA FE,9,2016;2017;2018;2019;2020;2021;2022;2023;2024,1484,63,271,0.090625,3
110011000000008202,SO2,CHAPINERO,9,2011;2016;2017;2018;2019;2020;2021;2023;2024,1273,80,284,0.0192307692307692,6
110011000000008206,SO2,CHAPINERO,9,2011;2016;2017;2018;2019;2020;2021;2023;2024,3046,150,471,0.1045454545454545,4
110011000000008208,SO2,CHAPINERO,9,2011;2016;2017;2018;2019;2020;2021;2023;2024,9121,607,944,0.0633333333333333,4
110011000000008301,SO2,CHAPINERO,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,4854,387,992,0.0928070175438596,6
110011000000008304,SO2,CHAPINERO,9,2011;2016;2017;2018;2019;2020;2021;2023;2024,6378,551,1466,0.016,6
110011000000008309,SO2,CHAPINERO,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,4370,407,1210,0.0491666666666666,6
110011000000008409,SO2,CHAPINERO,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,83,11,0,0.034,4
110011000000008410,SO2,CHAPINERO,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,764,158,11,0.03,4
110011000000008411,SO2,USAQUEN,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,5268,407,1060,0.0483333333333333,6
110011000000008412,SO2,CHAPINERO,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,10408,1031,1988,0.0425925925925926,6
110011000000008413,SO2,USAQUEN,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,1790,144,290,0.08,5
110011000000008414,SO2,USAQUEN,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,4446,473,854,0.0748648648648648,5
110011000000008415,SO2,USAQUEN,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,19359,1148,5977,0.018235294117647,6
110011000000008416,SO2,USAQUEN,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,10223,792,2587,0.0333333333333333,6
110011000000008417,SO2,USAQUEN,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,12955,1052,3066,0.0482558139534883,5
110011000000008418,SO2,USAQUEN,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,11240,987,2434,0.0217241379310344,6
110011000000009111,SO2,SUBA,9,2011;2012;2016;2017;2019;2020;2021;2023;2024,21507,1619,5569,0.0153424657534246,5
110011000000005302,SO2,SUBA,8,2011;2012;2017;2019;2020;2021;2023;2024,4068,277,826,0.0161538461538461,5
110011000000005406,SO2,ENGATIVA,8,2011;2012;2017;2018;2020;2021;2022;2023,12474,1075,2418,0.0609090909090909,3
110011000000005501,SO2,ENGATIVA,8,2011;2012;2017;2018;2020;2021;2022;2023,4147,392,717,0.0556521739130434,3
110011000000005509,SO2,ENGATIVA,8,2011;2012;2017;2018;2020;2021;2022;2023,7941,715,1322,0.06,3
110011000000005602,SO2,ENGATIVA,8,2011;2012;2017;2018;2020;2021;2022;2023,6649,542,1287,0.0423404255319149,3
110011000000005603,SO2,ENGATIVA,8,2011;2012;2017;2018;2020;2021;2022;2023,12730,1455,1720,0.0855737704918032,3
110011000000005606,SO2,ENGATIVA,8,2011;2012;2017;2018;2020;2021;2022;2023,11741,919,2526,0.0422222222222222,4
110011000000006101,SO2,LOS MARTIRES,8,2016;2017;2018;2019;2021;2022;2023;2024,1180,90,209,0.0308333333333333,3
110011000000006107,SO2,LOS MARTIRES,8,2015;2016;2018;2019;2021;2022;2023;2024,335,22,37,0.2163636363636363,3
110011000000006108,SO2,LOS MARTIRES,8,2015;2016;2018;2019;2021;2022;2023;2024,6715,542,1469,0.0658620689655172,4
110011000000006206,SO2,PUENTE ARANDA,8,2011;2012;2018;2019;2021;2022;2023;2024,68,7,5,0.3254545454545454,3
110011000000006210,SO2,PUENTE ARANDA,8,2011;2017;2018;2019;2021;2022;2023;2024,2331,165,542,0.02,3
110011000000007106,SO2,LOS MARTIRES,8,2016;2017;2018;2019;2021;2022;2023;2024,1189,85,202,0.0792307692307692,3
110011000000008102,SO2,SANTA FE,8,2016;2017;2018;2019;2020;2021;2023;2024,16,3,2,0.2366666666666667,2
110011000000008207,SO2,CHAPINERO,8,2016;2017;2018;2019;2020;2021;2023;2024,4595,219,618,0.014054054054054,4
110011000000008216,SO2,CHAPINERO,8,2016;2017;2018;2019;2020;2021;2023;2024,1092,107,154,0.0506666666666666,5
110011000000008401,SO2,USAQUEN,8,2011;2012;2017;2019;2020;2021;2023;2024,9633,818,2295,0.0319047619047619,5
110011000000008402,SO2,USAQUEN,8,2011;2012;2017;2019;2020;2021;2023;2024,14122,1113,4049,0.0190697674418604,6
110011000000008404,SO2,USAQUEN,8,2011;2012;2017;2019;2020;2021;2023;2024,7324,553,1597,0.0428571428571428,5
110011000000008502,SO2,USAQUEN,8,2011;2012;2017;2019;2020;2021;2023;2024,21988,2278,3149,0.0875,4
110011000000008510,SO2,USAQUEN,8,2011;2012;2017;2019;2020;2021;2023;2024,19174,1322,4628,0.0137037037037037,4
110011000000008514,SO2,USAQUEN,8,2011;2012;2017;2019;2020;2021;2023;2024,5553,382,1428,0.044054054054054,5
110011000000008515,SO2,USAQUEN,8,2011;2012;2017;2019;2020;2021;2023;2024,19921,1365,4505,0.0470422535211267,4
110011000000008518,SO2,USAQUEN,8,2011;2012;2017;2019;2020;2021;2023;2024,17281,1447,3792,0.0161111111111111,4
110011000000008519,SO2,SUBA,8,2011;2012;2017;2019;2020;2021;2023;2024,8454,581,2094,0.0346153846153846,4
110011000000008520,SO2,USAQUEN,8,2011;2012;2017;2019;2020;2021;2023;2024,5089,402,956,0.0852272727272727,6
110011000000008530,SO2,SUBA,8,2011;2012;2017;2019;2020;2021;2023;2024,5324,349,1553,0.0609803921568627,4
110011000000009105,SO2,SUBA,8,2011;2012;2017;2019;2020;2021;2023;2024,20646,1905,3625,0.0251219512195122,4
110011000000009106,SO2,SUBA,8,2011;2012;2017;2019;2020;2021;2023;2024,20237,1630,4174,0.0359223300970873,5
110011000000009107,SO2,SUBA,8,2011;2012;2017;2019;2020;2021;2023;2024,14733,1342,2704,0.0421666666666666,3
110011000000009117,SO2,SUBA,8,2011;2012;2017;2019;2020;2021;2023;2024,17410,1622,3787,0.0642168674698795,3
110011000000009118,SO2,SUBA,8,2011;2012;2017;2019;2020;2021;2023;2024,10128,736,2294,0.034,5
110011000000004101,SO2,LOS MARTIRES,7,2014;2015;2018;2021;2022;2023;2024,3304,360,527,0.0658928571428571,3
110011000000004202,SO2,LOS MARTIRES,7,2014;2015;2018;2021;2022;2023;2024,6984,638,1150,0.0356521739130434,3
110011000000004207,SO2,PUENTE ARANDA,7,2011;2012;2018;2021;2022;2023;2024,196,15,23,0.038695652173913,2
110011000000005401,SO2,SUBA,7,2011;2012;2017;2020;2021;2023;2024,5802,409,1656,0.0167164179104477,4
110011000000005510,SO2,ENGATIVA,7,2011;2012;2017;2018;2020;2021;2022,5618,586,876,0.0524,3
110011000000005601,SO2,SUBA,7,2011;2012;2017;2020;2021;2022;2023,10701,1065,1917,0.0564285714285714,3
110011000000005604,SO2,ENGATIVA,7,2011;2012;2017;2018;2020;2021;2022,6583,678,1000,0.0596875,3
110011000000005605,SO2,ENGATIVA,7,2011;2012;2017;2018;2020;2021;2022,6891,661,1160,0.0517647058823529,3
110011000000006102,SO2,SANTA FE,7,2015;2016;2018;2019;2021;2022;2023,164,18,26,0.06,3
110011000000006207,SO2,PUENTE ARANDA,7,2011;2012;2018;2019;2022;2023;2024,99,14,3,0.0,3
110011000000006305,SO2,FONTIBON,7,2011;2012;2017;2018;2022;2023;2024,285,32,36,0.321875,3
110011000000006307,SO2,FONTIBON,7,2011;2012;2017;2018;2022;2023;2024,260,33,25,0.1410526315789474,3
110011000000006503,SO2,KENNEDY,7,2011;2012;2017;2018;2022;2023;2024,1817,177,250,0.1270588235294118,3
110011000000007103,SO2,SANTA FE,7,2016;2017;2018;2019;2021;2023;2024,977,57,202,0.0733333333333333,4
110011000000008107,SO2,SANTA FE,7,2015;2016;2018;2019;2021;2022;2023,2038,182,375,0.112,4
110011000000008210,SO2,CHAPINERO,7,2016;2017;2018;2019;2020;2023;2024,1098,55,127,0.0225,4
110011000000008501,SO2,SUBA,7,2011;2012;2017;2020;2021;2023;2024,9921,924,1594,0.0676923076923076,3
110011000000008513,SO2,USAQUEN,7,2011;2012;2019;2020;2021;2023;2024,13314,1043,2999,0.0203703703703703,5
110011000000008517,SO2,USAQUEN,7,2012;2017;2019;2020;2021;2023;2024,10311,845,1974,0.0247058823529411,4
110011000000009103,SO2,SUBA,7,2011;2012;2017;2020;2021;2023;2024,7867,884,841,0.02,4
110011000000009108,SO2,SUBA,7,2011;2012;2017;2020;2021;2023;2024,24195,2104,4780,0.0490990990990991,5
110011000000009110,SO2,SUBA,7,2011;2012;2017;2020;2021;2023;2024,4069,263,931,0.016,4
110011000000009115,SO2,SUBA,7,2011;2012;2017;2020;2021;2023;2024,63212,6437,9586,0.0369512195121951,4
110011000000009121,SO2,SUBA,7,2011;2012;2017;2020;2021;2022;2023,9930,1047,1215,0.0603030303030303,4
110011000000009122,SO2,SUBA,7,2011;2012;2017;2020;2021;2023;2024,3137,255,717,0.035,4
110011000000009123,SO2,SUBA,7,2011;2012;2017;2020;2021;2023;2024,2051,96,678,0.0321052631578947,5
110011000000003101,SO2,SANTA FE,6,2014;2015;2016;2018;2019;2022,4282,481,520,0.2051851851851852,3
110011000000003108,SO2,SANTA FE,6,2014;2015;2016;2018;2019;2022,2303,251,321,0.1388,3
110011000000005610,SO2,ENGATIVA,6,2011;2012;2017;2020;2021;2022,8452,872,1226,0.0753333333333333,3
110011000000005614,SO2,ENGATIVA,6,2011;2012;2017;2018;2021;2022,14616,1277,2821,0.0446428571428571,3
110011000000006103,SO2,SANTA FE,6,2015;2016;2018;2019;2022;2023,7592,874,958,0.1019354838709677,3
110011000000006104,SO2,SANTA FE,6,2015;2016;2018;2019;2021;2022,4617,596,506,0.2218181818181818,2
110011000000006204,SO2,LOS MARTIRES,6,2018;2019;2021;2022;2023;2024,2162,325,148,0.0920833333333333,1
110011000000006205,SO2,PUENTE ARANDA,6,2018;2019;2021;2022;2023;2024,296,33,32,0.1619047619047619,3
110011000000006311,SO2,ENGATIVA,6,2011;2012;2017;2018;2021;2022,6216,558,1117,0.0282978723404255,4
110011000000006509,SO2,FONTIBON,6,2011;2012;2018;2022;2023;2024,115,12,7,0.2514285714285714,3
110011000000008203,SO2,CHAPINERO,6,2016;2017;2018;2019;2020;2024,1928,184,333,0.0554545454545454,6
110011000000008302,SO2,CHAPINERO,6,2016;2019;2020;2021;2023;2024,677,66,122,0.0523076923076923,6
110011000000008507,SO2,USAQUEN,6,2012;2019;2020;2021;2023;2024,12158,1152,2043,0.0726666666666666,3
110011000000008511,SO2,USAQUEN,6,2012;2019;2020;2021;2023;2024,6318,468,1593,0.0123076923076923,4
110011000000008512,SO2,USAQUEN,6,2012;2019;2020;2021;2023;2024,13523,1039,3027,0.0235294117647058,4
110011000000008516,SO2,SUBA,6,2012;2017;2020;2021;2023;2024,6474,648,1113,0.0844999999999999,3
110011000000008529,SO2,USAQUEN,6,2012;2017;2020;2021;2023;2024,11848,1211,1241,0.0332,3
110011000000009102,SO2,SUBA,6,2011;2012;2017;2021;2023;2024,22273,2262,3044,0.051,3
110011000000009104,SO2,SUBA,6,2011;2012;2020;2021;2023;2024,11047,713,2426,0.01,4
110011000000009109,SO2,SUBA,6,2011;2012;2017;2020;2021;2023,3558,191,1116,0.022,5
110011000000009112,SO2,SUBA,6,2011;2012;2017;2021;2023;2024,5640,422,1290,0.0272881355932203,6
110011000000009116,SO2,SUBA,6,2011;2012;2020;2021;2023;2024,7922,723,1374,0.032,3
110011000000009120,SO2,SUBA,6,2011;2012;2017;2021;2023;2024,22795,1903,4272,0.0325,4
110011000000009201,SO2,SUBA,6,2011;2012;2017;2021;2023;2024,19471,2284,2314,0.0705714285714285,2
110011000000004109,SO2,LOS MARTIRES,5,2014;2015;2018;2022;2023,4622,399,870,0.0501851851851851,3
110011000000004201,SO2,PUENTE ARANDA,5,2018;2021;2022;2023;2024,1155,125,171,0.1679591836734694,3
110011000000004205,SO2,PUENTE ARANDA,5,2018;2021;2022;2023;2024,13088,1356,1749,0.0841791044776119,3
110011000000004206,SO2,PUENTE ARANDA,5,2018;2021;2022;2023;2024,12676,1331,2112,0.0517808219178082,3
110011000000004208,SO2,PUENTE ARANDA,5,2018;2021;2022;2023;2024,597,73,43,0.1058333333333333,3
110011000000004210,SO2,PUENTE ARANDA,5,2018;2021;2022;2023;2024,8419,824,1632,0.0303658536585365,3
110011000000004212,SO2,PUENTE ARANDA,5,2018;2021;2022;2023;2024,5714,514,833,0.0151724137931034,3
110011000000005607,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,13656,1266,2180,0.0527173913043478,3
110011000000005608,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,11045,1112,1632,0.0557142857142857,3
110011000000005609,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,10546,1036,1621,0.0597959183673469,3
110011000000005612,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,11815,1055,2163,0.0343209876543209,3
110011000000005615,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,6872,669,1212,0.0563043478260869,3
110011000000005616,SO2,SUBA,5,2011;2012;2017;2021;2022,13212,1440,2004,0.08,3
110011000000005618,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,8454,805,1554,0.0681395348837209,3
110011000000005619,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,14676,1442,2212,0.0575,3
110011000000005620,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,12522,1399,1662,0.0595238095238095,3
110011000000005621,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,17938,2135,2342,0.0855952380952381,3
110011000000005622,SO2,SUBA,5,2011;2012;2017;2021;2022,35497,3200,6140,0.0688659793814433,3
110011000000005623,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,9631,964,1577,0.0638983050847457,3
110011000000005624,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,510,42,39,0.184,3
110011000000005625,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,10648,984,2015,0.0547058823529411,3
110011000000005627,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,12091,1276,1929,0.072051282051282,3
110011000000005628,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,9520,966,1619,0.0422807017543859,3
110011000000005629,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,55520,6331,5976,0.0679272727272727,2
110011000000005630,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,40429,4826,4695,0.0655982905982906,2
110011000000005633,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,25357,2237,4814,0.0418041237113402,3
110011000000005634,SO2,ENGATIVA,5,2011;2012;2017;2021;2022,21540,2073,3381,0.0431730769230769,3
110011000000005636,SO2,SUBA,5,2011;2012;2017;2021;2022,58122,4729,9625,0.0304347826086956,3
110011000000006302,SO2,FONTIBON,5,2011;2012;2017;2018;2022,8690,973,1304,0.0560526315789473,4
110011000000008405,SO2,USAQUEN,5,2019;2020;2021;2023;2024,3627,286,804,0.0341176470588235,6
110011000000008406,SO2,USAQUEN,5,2019;2020;2021;2023;2024,10188,1141,1495,0.1058181818181818,2
110011000000008407,SO2,USAQUEN,5,2019;2020;2021;2023;2024,3195,205,915,0.0722,6
110011000000008408,SO2,USAQUEN,5,2019;2020;2021;2023;2024,2609,227,662,0.0412820512820512,6
110011000000008505,SO2,USAQUEN,5,2019;2020;2021;2023;2024,14425,1630,1927,0.0863218390804597,3
110011000000008506,SO2,USAQUEN,5,2019;2020;2021;2023;2024,16733,1855,2242,0.0587209302325581,3
110011000000008508,SO2,USAQUEN,5,2019;2020;2021;2023;2024,10758,735,2831,0.0272093023255813,4
110011000000008509,SO2,USAQUEN,5,2019;2020;2021;2023;2024,3188,242,723,0.0225,4
110011000000008535,SO2,USAQUEN,5,2019;2020;2021;2023;2024,16219,2500,1495,0.2092631578947368,1
110011000000009114,SO2,SUBA,5,2011;2012;2017;2023;2024,41218,4222,6250,0.0480821917808219,4
110011000000009202,SO2,SUBA,5,2011;2012;2017;2021;2022,12126,1295,1437,0.0608928571428571,3
110011000000009205,SO2,SUBA,5,2011;2012;2017;2021;2022,28616,4218,2943,0.1045967741935484,2
110011000000009206,SO2,SUBA,5,2011;2012;2017;2021;2022,14656,2288,1435,0.1301694915254237,2
110011000000009207,SO2,SUBA,5,2011;2012;2017;2021;2022,34641,4888,3818,0.1016666666666667,2
110011000000009208,SO2,SUBA,5,2011;2012;2017;2021;2022,24518,2602,3314,0.0482786885245901,3
110011000000009209,SO2,SUBA,5,2011;2012;2017;2021;2022,14146,1758,1803,0.07375,2
110011000000009210,SO2,SUBA,5,2011;2012;2017;2021;2022,57497,5936,7883,0.0575,3
110011000000009213,SO2,SUBA,5,2011;2012;2017;2023;2024,4339,438,582,0.1429166666666667,5
110011000000009214,SO2,SUBA,5,2011;2012;2017;2021;2022,30958,3669,3523,0.0768799999999999,2
110011000000009215,SO2,SUBA,5,2011;2012;2017;2021;2022,79417,11152,7139,0.1093134328358209,2
110011000000009216,SO2,SUBA,5,2011;2012;2017;2021;2022,37451,4855,3873,0.0700869565217391,2
110011000000009217,SO2,SUBA,5,2011;2012;2017;2021;2022,40622,4237,5055,0.0515873015873015,3
110011000000003102,SO2,SANTA FE,4,2014;2015;2016;2018,5951,369,992,0.11,3
110011000000004103,SO2,SANTA FE,4,2014;2015;2018;2022,1247,155,198,0.1385185185185185,3
110011000000004110,SO2,LOS MARTIRES,4,2014;2015;2018;2022,1326,130,195,0.0883333333333333,3
110011000000004204,SO2,PUENTE ARANDA,4,2018;2022;2023;2024,8789,857,1486,0.0426785714285714,3
110011000000004301,SO2,PUENTE ARANDA,4,2018;2022;2023;2024,266,22,39,0.175,3
110011000000004302,SO2,PUENTE ARANDA,4,2018;2022;2023;2024,3750,405,619,0.085,3
110011000000004303,SO2,PUENTE ARANDA,4,2018;2022;2023;2024,5146,558,827,0.0345833333333333,3
110011000000004304,SO2,KENNEDY,4,2018;2022;2023;2024,22699,2490,3319,0.0863829787234042,3
110011000000004306,SO2,PUENTE ARANDA,4,2018;2022;2023;2024,3885,427,550,0.0479166666666666,3
110011000000004307,SO2,PUENTE ARANDA,4,2018;2022;2023;2024,4756,482,756,0.0572727272727272,3
110011000000004308,SO2,PUENTE ARANDA,4,2018;2022;2023;2024,8218,843,1463,0.04,3
110011000000005611,SO2,ENGATIVA,4,2011;2012;2017;2021,5857,412,1528,0.0359090909090909,3
110011000000005613,SO2,SUBA,4,2011;2012;2017;2021,3208,236,804,0.0375555555555555,3
110011000000005626,SO2,ENGATIVA,4,2011;2012;2017;2022,10105,973,1463,0.0582758620689655,3
