SETU_CCNCT,pollutant,localidad,HH_years_count,years_as_HH,total_population,children_0_9,older_adults_60_plus,IPM_PROMEDIO,ESTRATO_MAYORITARIO
110011000000009214,SO2,SUBA,2,2014;2024,30958,3669,3523,0.0768799999999999,2
110011000000009215,SO2,SUBA,2,2014;2024,79417,11152,7139,0.1093134328358209,2
110011000000009216,SO2,SUBA,2,2014;2024,37451,4855,3873,0.0700869565217391,2
110011000000009217,SO2,SUBA,2,2014;2024,40622,4237,5055,0.0515873015873015,3
110011000000009218,SO2,SUBA,2,2014;2024,49997,6938,3701,0.1206310679611651,2
110011000000009221,SO2,SUBA,2,2014;2024,15794,2704,906,0.1683098591549296,2
110011000000001106,SO2,SAN CRISTOBAL,1,2024,19118,2531,2163,0.1605384615384615,2
110011000000001108,SO2,SAN CRISTOBAL,1,2024,13085,1700,1514,0.09625,2
110011000000001302,SO2,SAN CRISTOBAL,1,2024,4317,550,646,0.122,3
110011000000001303,SO2,SAN CRISTOBAL,1,2024,7961,1049,1135,0.1186486486486486,2
110011000000001314,SO2,SAN CRISTOBAL,1,2024,7091,934,926,0.1896666666666667,2
110011000000002103,SO2,RAFAEL URIBE URIBE,1,2017,4987,512,835,0.075,3
110011000000002107,SO2,LOS MARTIRES,1,2017,4842,445,982,0.0566101694915254,3
110011000000004304,SO2,KENNEDY,1,2016,22699,2490,3319,0.0863829787234042,3
110011000000004305,SO2,KENNEDY,1,2016,4171,461,599,0.0653333333333333,3
110011000000004306,SO2,PUENTE ARANDA,1,2016,3885,427,550,0.0479166666666666,3
110011000000004402,SO2,PUENTE ARANDA,1,2017,8295,680,1737,0.0296923076923076,3
110011000000005607,SO2,ENGATIVA,1,2015,13656,1266,2180,0.0527173913043478,3
110011000000005616,SO2,SUBA,1,2014,13212,1440,2004,0.08,3
110011000000005618,SO2,ENGATIVA,1,2014,8454,805,1554,0.0681395348837209,3
110011000000005619,SO2,ENGATIVA,1,2014,14676,1442,2212,0.0575,3
110011000000005629,SO2,ENGATIVA,1,2014,55520,6331,5976,0.0679272727272727,2
110011000000005637,SO2,ENGATIVA,1,2014,27243,3231,4574,0.0876666666666666,2
110011000000006302,SO2,FONTIBON,1,2015,8690,973,1304,0.0560526315789473,4
110011000000006311,SO2,ENGATIVA,1,2015,6216,558,1117,0.0282978723404255,4
110011000000006403,SO2,FONTIBON,1,2019,4485,408,691,0.07,3
110011000000006418,SO2,FONTIBON,1,2019,11,1,2,0.545,3
110011000000008401,SO2,USAQUEN,1,2014,9633,818,2295,0.0319047619047619,5
110011000000008402,SO2,USAQUEN,1,2014,14122,1113,4049,0.0190697674418604,6
110011000000008501,SO2,SUBA,1,2014,9921,924,1594,0.0676923076923076,3
110011000000008502,SO2,USAQUEN,1,2014,21988,2278,3149,0.0875,4
110011000000008503,SO2,USAQUEN,1,2014,10244,1092,1528,0.042,3
110011000000008504,SO2,USAQUEN,1,2014,6731,958,604,0.1686666666666667,2
110011000000008505,SO2,USAQUEN,1,2014,14425,1630,1927,0.0863218390804597,3
110011000000008506,SO2,USAQUEN,1,2014,16733,1855,2242,0.0587209302325581,3
110011000000008507,SO2,USAQUEN,1,2014,12158,1152,2043,0.0726666666666666,3
110011000000008508,SO2,USAQUEN,1,2014,10758,735,2831,0.0272093023255813,4
110011000000008509,SO2,USAQUEN,1,2014,3188,242,723,0.0225,4
110011000000008510,SO2,USAQUEN,1,2014,19174,1322,4628,0.0137037037037037,4
110011000000008511,SO2,USAQUEN,1,2014,6318,468,1593,0.0123076923076923,4
110011000000008512,SO2,USAQUEN,1,2014,13523,1039,3027,0.0235294117647058,4
110011000000008513,SO2,USAQUEN,1,2014,13314,1043,2999,0.0203703703703703,5
110011000000008514,SO2,USAQUEN,1,2014,5553,382,1428,0.044054054054054,5
110011000000008515,SO2,USAQUEN,1,2014,19921,1365,4505,0.0470422535211267,4
110011000000008516,SO2,SUBA,1,2014,6474,648,1113,0.0844999999999999,3
110011000000008517,SO2,USAQUEN,1,2014,10311,845,1974,0.0247058823529411,4
110011000000008518,SO2,USAQUEN,1,2014,17281,1447,3792,0.0161111111111111,4
110011000000008519,SO2,SUBA,1,2014,8454,581,2094,0.0346153846153846,4
110011000000008520,SO2,USAQUEN,1,2014,5089,402,956,0.0852272727272727,6
110011000000008521,SO2,USAQUEN,1,2014,16284,2107,1527,0.0865853658536585,3
110011000000008522,SO2,USAQUEN,1,2014,1872,207,219,0.0814285714285714,3
110011000000008523,SO2,USAQUEN,1,2014,7536,793,1047,0.0689999999999999,3
110011000000008524,SO2,USAQUEN,1,2014,85,11,8,0.0075,2
110011000000008525,SO2,SUBA,1,2014,2047,174,339,0.0388888888888888,3
110011000000008526,SO2,USAQUEN,1,2014,26840,3030,3308,0.0911538461538461,3
110011000000008527,SO2,SUBA,1,2014,8841,1029,1218,0.0863636363636363,4
110011000000008528,SO2,USAQUEN,1,2014,21667,2592,2202,0.1124590163934426,3
110011000000008529,SO2,USAQUEN,1,2014,11848,1211,1241,0.0332,3
110011000000008530,SO2,SUBA,1,2014,5324,349,1553,0.0609803921568627,4
110011000000008531,SO2,SUBA,1,2014,39,1,3,0.4733333333333333,2
110011000000008532,SO2,USAQUEN,1,2014,25478,3744,2162,0.132183908045977,2
110011000000008533,SO2,SUBA,1,2014,1853,248,160,0.1038461538461539,2
110011000000008534,SO2,USAQUEN,1,2014,11277,1693,929,0.2630232558139535,1
110011000000008535,SO2,USAQUEN,1,2014,16219,2500,1495,0.2092631578947368,1
110011000000008536,SO2,USAQUEN,1,2014,2028,280,167,0.1488235294117647,2
110011000000008537,SO2,SUBA,1,2014,595,49,110,0.2680952380952381,6
110011000000009101,SO2,SUBA,1,2014,7525,657,1274,0.0576923076923077,3
110011000000009102,SO2,SUBA,1,2014,22273,2262,3044,0.051,3
110011000000009103,SO2,SUBA,1,2014,7867,884,841,0.02,4
110011000000009104,SO2,SUBA,1,2014,11047,713,2426,0.01,4
110011000000009105,SO2,SUBA,1,2014,20646,1905,3625,0.0251219512195122,4
110011000000009106,SO2,SUBA,1,2014,20237,1630,4174,0.0359223300970873,5
110011000000009107,SO2,SUBA,1,2014,14733,1342,2704,0.0421666666666666,3
110011000000009108,SO2,SUBA,1,2014,24195,2104,4780,0.0490990990990991,5
110011000000009110,SO2,SUBA,1,2014,4069,263,931,0.016,4
110011000000009112,SO2,SUBA,1,2014,5640,422,1290,0.0272881355932203,6
110011000000009113,SO2,SUBA,1,2014,4418,361,709,0.0824242424242424,5
110011000000009114,SO2,SUBA,1,2014,41218,4222,6250,0.0480821917808219,4
110011000000009115,SO2,SUBA,1,2014,63212,6437,9586,0.0369512195121951,4
110011000000009117,SO2,SUBA,1,2014,17410,1622,3787,0.0642168674698795,3
110011000000009119,SO2,SUBA,1,2014,18481,1404,3204,0.1378378378378378,4
110011000000009120,SO2,SUBA,1,2014,22795,1903,4272,0.0325,4
110011000000009121,SO2,SUBA,1,2014,9930,1047,1215,0.0603030303030303,4
110011000000009122,SO2,SUBA,1,2014,3137,255,717,0.035,4
110011000000009124,SO2,SUBA,1,2014,5825,761,493,0.1307352941176471,6
110011000000009201,SO2,SUBA,1,2014,19471,2284,2314,0.0705714285714285,2
110011000000009202,SO2,SUBA,1,2014,12126,1295,1437,0.0608928571428571,3
110011000000009203,SO2,SUBA,1,2014,16333,2331,1622,0.1291549295774648,2
110011000000009204,SO2,SUBA,1,2014,21882,3173,1745,0.0962280701754386,2
110011000000009207,SO2,SUBA,1,2014,34641,4888,3818,0.1016666666666667,2
110011000000009208,SO2,SUBA,1,2014,24518,2602,3314,0.0482786885245901,3
110011000000009210,SO2,SUBA,1,2014,57497,5936,7883,0.0575,3
110011000000009211,SO2,SUBA,1,2014,41546,5467,4004,0.0912578616352201,2
110011000000009212,SO2,SUBA,1,2014,9351,1186,930,0.1564444444444444,3
110011000000009213,SO2,SUBA,1,2014,4339,438,582,0.1429166666666667,5
110011000000009220,SO2,SUBA,1,2014,21325,2639,2909,0.0748507462686567,3
110011000000009222,SO2,SUBA,1,2014,76804,8395,7712,0.0495092024539877,3
110011000000002308,eBC,RAFAEL URIBE URIBE,3,2021;2022;2023,9583,1105,1508,0.0929545454545454,3
110011000000002401,eBC,RAFAEL URIBE URIBE,3,2021;2022;2023,9571,929,1659,0.0512,3
110011000000002406,eBC,RAFAEL URIBE URIBE,3,2021;2022;2023,13647,1692,1747,0.107258064516129,2
110011000000004505,eBC,KENNEDY,3,2021;2022;2023,17519,1762,2882,0.0658947368421052,3
110011000000004507,eBC,KENNEDY,3,2021;2022;2023,11906,1296,1954,0.0593827160493827,3
110011000000004508,eBC,KENNEDY,3,2021;2022;2023,10552,1180,1618,0.0877966101694915,3
110011000000004509,eBC,KENNEDY,3,2021;2022;2023,16993,1536,3461,0.0370408163265306,3
110011000000004510,eBC,KENNEDY,3,2021;2022;2023,13155,1330,2504,0.085531914893617,3
110011000000004511,eBC,KENNEDY,3,2021;2022;2023,11010,1148,2159,0.0720238095238095,3
110011000000004512,eBC,KENNEDY,3,2021;2022;2023,7931,758,1542,0.07,3
110011000000004513,eBC,KENNEDY,3,2021;2022;2023,5666,898,498,0.2665217391304348,2
110011000000004514,eBC,KENNEDY,3,2021;2022;2023,14929,1517,2810,0.0771212121212121,3
110011000000004515,eBC,KENNEDY,3,2021;2022;2023,27037,3719,3374,0.0926347305389221,2
110011000000004516,eBC,KENNEDY,3,2021;2022;2023,20149,3032,1628,0.1336296296296296,2
110011000000004517,eBC,KENNEDY,3,2021;2022;2023,46396,6213,5415,0.0937024221453287,2
110011000000004518,eBC,KENNEDY,3,2021;2022;2023,39111,4275,4837,0.060390243902439,3
110011000000004519,eBC,BOSA,3,2021;2022;2023,44255,6758,3654,0.137172131147541,2
110011000000004520,eBC,KENNEDY,3,2021;2022;2023,12112,1792,1173,0.1333783783783784,2
110011000000004522,eBC,KENNEDY,3,2021;2022;2023,18434,2520,2016,0.1008666666666667,2
110011000000004525,eBC,KENNEDY,3,2021;2022;2023,28724,4072,3324,0.1241242937853107,2
110011000000004526,eBC,BOSA,3,2021;2022;2023,120881,19121,8581,0.1795265423242468,2
110011000000004528,eBC,BOSA,3,2021;2022;2023,69311,10697,6677,0.1554084507042253,2
110011000000004530,eBC,KENNEDY,3,2021;2022;2023,10696,1079,2109,0.0648214285714285,3
110011000000004532,eBC,KENNEDY,3,2021;2022;2023,26015,2987,4227,0.0826506024096385,3
110011000000004533,eBC,KENNEDY,3,2021;2022;2023,30378,3463,4725,0.0833898305084745,3
110011000000004534,eBC,KENNEDY,3,2021;2022;2023,35431,5158,3640,0.1330917874396135,2
110011000000004535,eBC,KENNEDY,3,2021;2022;2023,11270,1609,1241,0.11,2
110011000000004538,eBC,KENNEDY,3,2021;2022;2023,24532,4026,1748,0.1686111111111111,2
110011000000004539,eBC,KENNEDY,3,2021;2022;2023,22919,3280,1989,0.0951937984496124,2
110011000000004540,eBC,KENNEDY,3,2021;2022;2023,4807,492,779,0.0486,2
110011000000004541,eBC,KENNEDY,3,2021;2022;2023,38115,6231,2696,0.1609545454545455,2
110011000000004542,eBC,KENNEDY,3,2021;2022;2023,34986,5780,2509,0.1610041841004184,2
110011000000004543,eBC,KENNEDY,3,2021;2022;2023,102780,14932,6603,0.1495774647887324,2
110011000000004544,eBC,KENNEDY,3,2021;2022;2023,42576,5374,3694,0.0726530612244897,3
110011000000004545,eBC,KENNEDY,3,2021;2022;2023,47240,6789,3773,0.1095670995670996,2
110011000000004546,eBC,FONTIBON,3,2021;2022;2023,547,103,29,0.2611764705882353,1
110011000000004547,eBC,KENNEDY,3,2021;2022;2023,41828,6330,3469,0.1167054263565891,2
110011000000004550,eBC,KENNEDY,3,2021;2022;2023,36135,5075,2474,0.1327777777777778,2
110011000000004551,eBC,KENNEDY,3,2021;2022;2023,15761,1663,1150,0.057,2
110011000000004552,eBC,KENNEDY,3,2021;2022;2023,25173,2704,2298,0.0415,2
110011000000004553,eBC,KENNEDY,3,2021;2022;2023,21790,2830,1880,0.0630434782608695,2
110011000000004555,eBC,KENNEDY,3,2021;2022;2023,15904,2578,814,0.045,2
110011000000004556,eBC,KENNEDY,3,2021;2022;2023,13725,1964,1045,0.0366666666666666,2
110011000000004557,eBC,FONTIBON,3,2021;2022;2023,10349,1169,869,0.0553846153846153,2
110011000000004558,eBC,KENNEDY,3,2021;2022;2023,3781,494,262,0.1847058823529412,2
110011000000004559,eBC,KENNEDY,3,2021;2022;2023,0,0,0,0.86,1
110011000000005624,eBC,ENGATIVA,3,2021;2022;2023,510,42,39,0.184,3
110011000000006401,eBC,FONTIBON,3,2021;2022;2023,21789,2649,2720,0.0941176470588235,3
110011000000006402,eBC,FONTIBON,3,2021;2022;2023,20953,2084,3468,0.0682568807339449,3
110011000000006405,eBC,FONTIBON,3,2021;2022;2023,11203,1045,1598,0.051639344262295,3
110011000000006406,eBC,FONTIBON,3,2021;2022;2023,32552,3313,4372,0.0775384615384615,4
110011000000006407,eBC,FONTIBON,3,2021;2022;2023,8257,901,1127,0.0617948717948718,3
110011000000006408,eBC,FONTIBON,3,2021;2022;2023,9989,1169,1501,0.0794736842105263,3
110011000000006409,eBC,FONTIBON,3,2021;2022;2023,18486,2279,2581,0.0850485436893203,3
110011000000006410,eBC,FONTIBON,3,2021;2022;2023,9262,1008,1547,0.1010294117647059,3
110011000000006411,eBC,FONTIBON,3,2021;2022;2023,10663,1059,918,0.0557142857142857,2
110011000000006412,eBC,FONTIBON,3,2021;2022;2023,23645,2887,2014,0.067027027027027,2
110011000000006413,eBC,FONTIBON,3,2021;2022;2023,16480,2364,1785,0.1045378151260504,3
110011000000006414,eBC,FONTIBON,3,2021;2022;2023,15274,2072,1491,0.1136974789915966,2
110011000000006415,eBC,FONTIBON,3,2021;2022;2023,24371,2977,2235,0.0951162790697674,2
110011000000006416,eBC,FONTIBON,3,2021;2022;2023,3633,553,270,0.1392592592592592,2
110011000000006417,eBC,FONTIBON,3,2021;2022;2023,7226,770,888,0.057391304347826,3
110011000000006505,eBC,KENNEDY,3,2021;2022;2023,11596,1087,1800,0.0576,3
110011000000006508,eBC,KENNEDY,3,2021;2022;2023,1725,202,269,0.1129411764705882,3
110011000000002205,eBC,RAFAEL URIBE URIBE,2,2021;2022,9891,1220,1473,0.1112,3
110011000000002402,eBC,TUNJUELITO,2,2021;2022,21065,2519,2849,0.1068817204301075,2
110011000000002403,eBC,KENNEDY,2,2021;2022,8518,910,1235,0.072391304347826,3
110011000000002404,eBC,KENNEDY,2,2021;2022,11221,1268,1570,0.0975384615384615,3
110011000000002405,eBC,PUENTE ARANDA,2,2021;2022,6648,636,1117,0.045,3
110011000000002407,eBC,TUNJUELITO,2,2021;2022,9389,1243,1218,0.104468085106383,2
110011000000002408,eBC,TUNJUELITO,2,2021;2022,14104,1730,1946,0.1092857142857143,2
110011000000002409,eBC,KENNEDY,2,2021;2022,23618,3103,3085,0.0788590604026845,2
110011000000002410,eBC,CIUDAD BOLIVAR,2,2021;2022,17722,1836,2282,0.037471264367816,3
110011000000002411,eBC,CIUDAD BOLIVAR,2,2021;2022,13419,1318,1725,0.031875,3
110011000000002412,eBC,TUNJUELITO,2,2021;2022,21,0,1,0.1,2
110011000000002413,eBC,CIUDAD BOLIVAR,2,2021;2022,2416,261,333,0.116875,2
110011000000002414,eBC,BOSA,2,2021;2022,44663,6200,4361,0.1262333333333333,2
110011000000002415,eBC,CIUDAD BOLIVAR,2,2021;2022,16136,2568,786,0.0416666666666666,3
110011000000002416,eBC,CIUDAD BOLIVAR,2,2021;2022,26293,4036,2859,0.1422596153846154,1
110011000000002417,eBC,CIUDAD BOLIVAR,2,2021;2022,25361,4185,2391,0.1430898876404494,1
110011000000002418,eBC,CIUDAD BOLIVAR,2,2021;2022,18272,3025,1692,0.2278651685393259,1
110011000000002419,eBC,CIUDAD BOLIVAR,2,2021;2022,13665,1590,2041,0.0762903225806451,2
110011000000002420,eBC,CIUDAD BOLIVAR,2,2021;2022,17900,2577,1814,0.1313736263736264,1
110011000000002421,eBC,CIUDAD BOLIVAR,2,2021;2022,52457,6741,5162,0.1028636363636364,2
110011000000002422,eBC,CIUDAD BOLIVAR,2,2021;2022,11139,1816,720,0.2281578947368421,1
110011000000002423,eBC,CIUDAD BOLIVAR,2,2021;2022,8607,1459,571,0.2298,1
110011000000002424,eBC,CIUDAD BOLIVAR,2,2021;2022,3809,672,277,0.1942553191489362,1
110011000000002425,eBC,CIUDAD BOLIVAR,2,2021;2022,11545,2134,668,0.3534579439252337,1
110011000000002428,eBC,CIUDAD BOLIVAR,2,2021;2022,179,32,9,0.42,1
110011000000002501,eBC,RAFAEL URIBE URIBE,2,2021;2022,17403,2174,2415,0.1010416666666667,2
110011000000002509,eBC,CIUDAD BOLIVAR,2,2021;2022,6087,822,782,0.1463636363636364,2
110011000000002513,eBC,CIUDAD BOLIVAR,2,2021;2022,12154,1680,1364,0.1041509433962264,2
110011000000002514,eBC,CIUDAD BOLIVAR,2,2021;2022,5945,973,486,0.158,1
110011000000002515,eBC,CIUDAD BOLIVAR,2,2021;2022,12259,1757,1485,0.132948717948718,2
110011000000002517,eBC,CIUDAD BOLIVAR,2,2021;2022,19563,3064,1930,0.1453741496598639,2
110011000000002518,eBC,CIUDAD BOLIVAR,2,2021;2022,21745,2571,2013,0.098440366972477,2
110011000000002519,eBC,CIUDAD BOLIVAR,2,2021;2022,24800,3843,2688,0.1610204081632653,1
110011000000002521,eBC,CIUDAD BOLIVAR,2,2021;2022,17606,2832,1903,0.1530555555555556,1
110011000000002523,eBC,CIUDAD BOLIVAR,2,2021;2022,19427,3215,1752,0.1881666666666666,1
110011000000002530,eBC,CIUDAD BOLIVAR,2,2021;2022,13694,2682,1070,0.3673519163763067,1
110011000000002536,eBC,CIUDAD BOLIVAR,2,2021;2022,14632,1827,2260,0.0671794871794871,2
110011000000002558,eBC,CIUDAD BOLIVAR,2,2021;2022,20304,3216,2085,0.1855851063829787,1
110011000000002559,eBC,CIUDAD BOLIVAR,2,2021;2022,11486,1893,1286,0.2052991452991453,1
110011000000002560,eBC,CIUDAD BOLIVAR,2,2021;2022,12394,2103,1337,0.202,1
110011000000002561,eBC,CIUDAD BOLIVAR,2,2021;2022,23736,4493,1634,0.3322054380664652,1
110011000000002563,eBC,CIUDAD BOLIVAR,2,2021;2022,12726,1912,1542,0.1675,1
110011000000002565,eBC,CIUDAD BOLIVAR,2,2021;2022,20436,2986,1795,0.1484897959183674,1
110011000000002566,eBC,CIUDAD BOLIVAR,2,2021;2022,10181,1333,1268,0.1019230769230769,2
110011000000002575,eBC,CIUDAD BOLIVAR,2,2021;2022,1167,299,35,0.2333333333333334,1
110011000000004411,eBC,KENNEDY,2,2021;2022,15530,1937,1965,0.1190588235294118,3
110011000000004506,eBC,KENNEDY,2,2021;2022,10339,1097,1686,0.0763095238095238,3
110011000000004521,eBC,KENNEDY,2,2021;2022,32514,4165,4258,0.0936315789473684,2
110011000000004523,eBC,KENNEDY,2,2021;2022,23135,2893,3249,0.0845454545454545,2
110011000000004524,eBC,BOSA,2,2021;2022,8335,1091,1186,0.1175438596491228,2
110011000000004527,eBC,BOSA,2,2021;2022,49500,6799,5367,0.11788,2
110011000000004529,eBC,BOSA,2,2021;2022,14239,1633,2147,0.0675,2
110011000000004531,eBC,KENNEDY,2,2021;2023,5161,386,1198,0.029375,4
110011000000004536,eBC,BOSA,2,2021;2022,13037,1760,1809,0.1135106382978723,2
110011000000004537,eBC,KENNEDY,2,2021;2022,12419,1214,2134,0.054625,3
110011000000005619,eBC,ENGATIVA,2,2022;2023,14676,1442,2212,0.0575,3
110011000000005622,eBC,SUBA,2,2022;2023,35497,3200,6140,0.0688659793814433,3
110011000000005627,eBC,ENGATIVA,2,2022;2023,12091,1276,1929,0.072051282051282,3
110011000000005629,eBC,ENGATIVA,2,2022;2023,55520,6331,5976,0.0679272727272727,2
110011000000005630,eBC,ENGATIVA,2,2022;2023,40429,4826,4695,0.0655982905982906,2
110011000000005632,eBC,ENGATIVA,2,2022;2023,43756,5862,3887,0.1017061611374408,2
110011000000005633,eBC,ENGATIVA,2,2022;2023,25357,2237,4814,0.0418041237113402,3
110011000000005635,eBC,ENGATIVA,2,2022;2023,16027,1480,2570,0.0508620689655172,3
110011000000005636,eBC,SUBA,2,2022;2023,58122,4729,9625,0.0304347826086956,3
110011000000006308,eBC,FONTIBON,2,2021;2023,19851,2371,2081,0.1269230769230769,4
110011000000006312,eBC,FONTIBON,2,2021;2023,18118,1391,3732,0.0299145299145299,4
110011000000006403,eBC,FONTIBON,2,2022;2023,4485,408,691,0.07,3
110011000000006418,eBC,FONTIBON,2,2022;2023,11,1,2,0.545,3
110011000000006419,eBC,FONTIBON,2,2022;2023,2354,313,174,0.3242857142857143,2
110011000000006504,eBC,KENNEDY,2,2021;2023,21842,1835,4079,0.0402312138728323,3
110011000000006506,eBC,KENNEDY,2,2021;2023,14517,1367,2349,0.0316883116883116,3
110011000000006507,eBC,FONTIBON,2,2021;2023,42697,5582,4109,0.0957788944723618,3
110011000000009205,eBC,SUBA,2,2022;2023,28616,4218,2943,0.1045967741935484,2
110011000000002203,eBC,RAFAEL URIBE URIBE,1,2021,7125,781,1239,0.0782456140350877,3
110011000000002204,eBC,RAFAEL URIBE URIBE,1,2021,5439,516,975,0.0712820512820512,3
110011000000002301,eBC,PUENTE ARANDA,1,2021,4639,420,816,0.0863636363636363,3
110011000000002306,eBC,RAFAEL URIBE URIBE,1,2021,3838,486,536,0.0908333333333333,3
110011000000002307,eBC,RAFAEL URIBE URIBE,1,2021,12133,1429,1868,0.1188135593220339,3
110011000000002309,eBC,PUENTE ARANDA,1,2021,4241,342,863,0.02,3
110011000000002310,eBC,RAFAEL URIBE URIBE,1,2021,6332,801,958,0.0753125,3
110011000000002426,eBC,CIUDAD BOLIVAR,1,2022,117,19,6,0.1,1
110011000000002502,eBC,RAFAEL URIBE URIBE,1,2021,7379,1000,1038,0.1151785714285714,3
110011000000002503,eBC,RAFAEL URIBE URIBE,1,2021,7392,948,904,0.1410869565217391,3
110011000000002508,eBC,RAFAEL URIBE URIBE,1,2021,9984,1406,1359,0.1183606557377049,2
110011000000002510,eBC,RAFAEL URIBE URIBE,1,2021,30194,4310,3014,0.1260924369747899,2
110011000000002512,eBC,CIUDAD BOLIVAR,1,2021,125,23,2,0.08,2
110011000000002516,eBC,CIUDAD BOLIVAR,1,2021,5212,779,569,0.1271794871794872,2
110011000000002520,eBC,CIUDAD BOLIVAR,1,2021,30,2,3,0.0,2
110011000000004301,eBC,PUENTE ARANDA,1,2021,266,22,39,0.175,3
110011000000004303,eBC,PUENTE ARANDA,1,2021,5146,558,827,0.0345833333333333,3
110011000000004304,eBC,KENNEDY,1,2021,22699,2490,3319,0.0863829787234042,3
110011000000004305,eBC,KENNEDY,1,2021,4171,461,599,0.0653333333333333,3
110011000000004306,eBC,PUENTE ARANDA,1,2021,3885,427,550,0.0479166666666666,3
110011000000004309,eBC,PUENTE ARANDA,1,2021,8108,798,1486,0.0667441860465116,3
110011000000004401,eBC,PUENTE ARANDA,1,2021,10933,1029,1791,0.0479797979797979,3
110011000000004403,eBC,PUENTE ARANDA,1,2021,13776,1175,2577,0.0250537634408602,3
110011000000004404,eBC,PUENTE ARANDA,1,2021,3998,394,662,0.0621739130434782,3
110011000000004405,eBC,PUENTE ARANDA,1,2021,4453,471,780,0.0454430379746835,3
110011000000004406,eBC,PUENTE ARANDA,1,2021,3434,334,613,0.0722033898305084,3
110011000000004407,eBC,PUENTE ARANDA,1,2021,9579,1116,1409,0.0795238095238095,3
110011000000004408,eBC,KENNEDY,1,2021,4933,496,758,0.0572222222222222,3
110011000000004409,eBC,KENNEDY,1,2021,7598,731,1306,0.0695918367346938,3
110011000000004410,eBC,KENNEDY,1,2021,23667,2953,3164,0.0962328767123287,2
110011000000004412,eBC,PUENTE ARANDA,1,2021,9506,857,1646,0.0259183673469387,3
110011000000004416,eBC,PUENTE ARANDA,1,2021,5377,465,911,0.0414705882352941,3
110011000000004501,eBC,KENNEDY,1,2021,10119,873,1973,0.0504878048780487,3
110011000000004502,eBC,KENNEDY,1,2021,36328,4273,4437,0.0864566929133858,3
110011000000004503,eBC,KENNEDY,1,2021,16540,1475,3162,0.0465765765765765,3
110011000000004504,eBC,KENNEDY,1,2021,17133,1990,2608,0.0919469026548672,3
110011000000004548,eBC,BOSA,1,2022,74503,9528,5108,0.0912269938650306,2
110011000000004549,eBC,BOSA,1,2022,17090,2346,1245,0.1531578947368421,2
110011000000005204,eBC,BARRIOS UNIDOS,1,2023,8830,885,1476,0.0547272727272727,3
110011000000005402,eBC,SUBA,1,2023,20201,2200,2862,0.0371428571428571,4
110011000000005404,eBC,ENGATIVA,1,2023,10259,1076,1673,0.073469387755102,3
110011000000005406,eBC,ENGATIVA,1,2023,12474,1075,2418,0.0609090909090909,3
110011000000005501,eBC,ENGATIVA,1,2023,4147,392,717,0.0556521739130434,3
110011000000005502,eBC,ENGATIVA,1,2023,23005,2210,3799,0.0555737704918032,3
110011000000005509,eBC,ENGATIVA,1,2023,7941,715,1322,0.06,3
110011000000005510,eBC,ENGATIVA,1,2023,5618,586,876,0.0524,3
